location,datetime,temp_c,condition,humidity,wind_kph,pressure_mb,chance_of_rain,lat,lon
Surabaya,2025-05-07 20:00,27.7,Patchy rain nearby,75,4.3,1008.0,64,-7.2492,112.7508
Surabaya,2025-05-07 21:00,27.4,Cloudy ,77,4.7,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-07 22:00,27.0,Cloudy ,79,3.2,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-07 23:00,26.7,Patchy rain nearby,81,2.5,1009.0,100,-7.2492,112.7508
Surabaya,2025-05-08 00:00,25.9,Patchy rain nearby,85,2.9,1008.0,100,-7.2492,112.7508
Surabaya,2025-05-08 01:00,25.7,Partly Cloudy ,86,3.6,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-08 02:00,25.6,Partly Cloudy ,87,5.4,1007.0,0,-7.2492,112.7508
Surabaya,2025-05-08 03:00,25.4,Partly Cloudy ,88,5.0,1007.0,0,-7.2492,112.7508
Surabaya,2025-05-08 04:00,25.3,Partly Cloudy ,89,4.7,1007.0,0,-7.2492,112.7508
Surabaya,2025-05-08 05:00,25.1,Partly Cloudy ,90,4.3,1007.0,0,-7.2492,112.7508
Surabaya,2025-05-08 06:00,24.9,Partly Cloudy ,90,4.0,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-08 07:00,25.2,Patchy rain nearby,90,4.0,1008.0,100,-7.2492,112.7508
Surabaya,2025-05-08 08:00,26.2,Patchy rain nearby,86,3.6,1009.0,100,-7.2492,112.7508
Surabaya,2025-05-08 09:00,27.1,Light rain shower,84,5.0,1009.0,100,-7.2492,112.7508
Surabaya,2025-05-08 10:00,28.0,Patchy rain nearby,80,5.0,1009.0,65,-7.2492,112.7508
Surabaya,2025-05-08 11:00,29.2,Partly Cloudy ,74,4.3,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-08 12:00,30.6,Patchy rain nearby,66,5.4,1008.0,100,-7.2492,112.7508
Surabaya,2025-05-08 13:00,31.3,Patchy rain nearby,61,6.5,1007.0,100,-7.2492,112.7508
Surabaya,2025-05-08 14:00,30.5,Patchy light drizzle,67,9.7,1006.0,100,-7.2492,112.7508
Surabaya,2025-05-08 15:00,30.4,Light rain shower,67,10.8,1006.0,100,-7.2492,112.7508
Surabaya,2025-05-08 16:00,30.2,Patchy light drizzle,67,9.7,1006.0,100,-7.2492,112.7508
Surabaya,2025-05-08 17:00,29.3,Light rain shower,71,7.9,1007.0,100,-7.2492,112.7508
Surabaya,2025-05-08 18:00,27.6,Patchy rain nearby,81,7.9,1007.0,100,-7.2492,112.7508
Surabaya,2025-05-08 19:00,26.7,Light rain shower,83,6.8,1008.0,100,-7.2492,112.7508
Surabaya,2025-05-08 20:00,26.6,Patchy light drizzle,83,3.2,1009.0,100,-7.2492,112.7508
Surabaya,2025-05-08 21:00,26.2,Partly Cloudy ,85,4.0,1009.0,100,-7.2492,112.7508
Surabaya,2025-05-08 22:00,25.8,Patchy light drizzle,87,4.7,1009.0,100,-7.2492,112.7508
Surabaya,2025-05-08 23:00,25.4,Partly Cloudy ,89,5.4,1010.0,0,-7.2492,112.7508
Surabaya,2025-05-09 00:00,25.5,Partly Cloudy ,89,5.4,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-09 01:00,25.5,Partly Cloudy ,89,5.4,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-09 02:00,25.6,Partly Cloudy ,88,5.4,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-09 03:00,25.3,Clear ,89,6.1,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-09 04:00,25.1,Partly Cloudy ,90,7.2,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-09 05:00,24.9,Clear ,91,7.9,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-09 06:00,25.0,Partly Cloudy ,90,8.3,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-09 07:00,25.1,Sunny,89,8.3,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-09 08:00,25.1,Partly Cloudy ,88,8.6,1010.0,0,-7.2492,112.7508
Surabaya,2025-05-09 09:00,26.0,Partly Cloudy ,85,8.6,1010.0,0,-7.2492,112.7508
Surabaya,2025-05-09 10:00,26.8,Partly Cloudy ,81,8.6,1010.0,0,-7.2492,112.7508
Surabaya,2025-05-09 11:00,27.6,Partly Cloudy ,77,8.6,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-09 12:00,29.0,Patchy rain nearby,72,9.7,1009.0,100,-7.2492,112.7508
Surabaya,2025-05-09 13:00,30.4,Partly Cloudy ,66,11.2,1008.0,100,-7.2492,112.7508
Surabaya,2025-05-09 14:00,31.8,Patchy rain nearby,60,12.2,1007.0,100,-7.2492,112.7508
Surabaya,2025-05-09 15:00,30.7,Moderate or heavy rain shower,67,11.5,1007.0,100,-7.2492,112.7508
Surabaya,2025-05-09 16:00,29.7,Patchy rain nearby,73,10.8,1007.0,100,-7.2492,112.7508
Surabaya,2025-05-09 17:00,28.6,Moderate or heavy rain shower,80,10.1,1007.0,100,-7.2492,112.7508
Surabaya,2025-05-09 18:00,27.6,Patchy rain nearby,83,9.4,1007.0,100,-7.2492,112.7508
Surabaya,2025-05-09 19:00,26.7,Moderate or heavy rain shower,86,9.0,1008.0,100,-7.2492,112.7508
Surabaya,2025-05-09 20:00,25.7,Patchy rain nearby,89,8.3,1009.0,100,-7.2492,112.7508
Surabaya,2025-05-09 21:00,25.7,Partly Cloudy ,90,6.8,1009.0,100,-7.2492,112.7508
Surabaya,2025-05-09 22:00,25.6,Patchy rain nearby,90,5.8,1009.0,100,-7.2492,112.7508
Surabaya,2025-05-09 23:00,25.6,Partly Cloudy ,90,4.3,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-10 00:00,25.5,Partly Cloudy ,90,3.2,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-10 01:00,25.4,Partly Cloudy ,90,2.5,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-10 02:00,25.4,Partly Cloudy ,90,1.4,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-10 03:00,25.1,Partly Cloudy ,91,3.2,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-10 04:00,24.8,Partly Cloudy ,92,4.7,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-10 05:00,24.5,Partly Cloudy ,93,6.5,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-10 06:00,24.9,Sunny,91,5.4,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-10 07:00,25.2,Partly Cloudy ,90,4.7,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-10 08:00,25.5,Sunny,88,3.6,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-10 09:00,26.4,Sunny,84,3.6,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-10 10:00,27.3,Sunny,80,3.2,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-10 11:00,28.2,Sunny,75,3.2,1009.0,0,-7.2492,112.7508
Surabaya,2025-05-10 12:00,28.8,Sunny,72,2.9,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-10 13:00,29.4,Sunny,69,2.5,1007.0,0,-7.2492,112.7508
Surabaya,2025-05-10 14:00,30.1,Sunny,65,2.2,1006.0,0,-7.2492,112.7508
Surabaya,2025-05-10 15:00,29.6,Sunny,68,3.2,1006.0,0,-7.2492,112.7508
Surabaya,2025-05-10 16:00,29.2,Sunny,70,4.0,1006.0,0,-7.2492,112.7508
Surabaya,2025-05-10 17:00,28.8,Sunny,73,5.0,1006.0,0,-7.2492,112.7508
Surabaya,2025-05-10 18:00,28.2,Partly Cloudy ,75,4.3,1007.0,0,-7.2492,112.7508
Surabaya,2025-05-10 19:00,27.6,Clear ,78,3.2,1007.0,0,-7.2492,112.7508
Surabaya,2025-05-10 20:00,26.9,Partly Cloudy ,80,2.5,1008.0,0,-7.2492,112.7508
Surabaya,2025-05-10 21:00,26.6,Patchy rain nearby,82,2.9,1008.0,100,-7.2492,112.7508
Surabaya,2025-05-10 22:00,26.3,Partly Cloudy ,84,3.2,1009.0,100,-7.2492,112.7508
Surabaya,2025-05-10 23:00,26.0,Patchy rain nearby,86,3.6,1009.0,100,-7.2492,112.7508
Bandung,2025-05-04 00:00,25.9,Partly Cloudy ,84,6.1,1010.0,0,-6.712,108.5085
Bandung,2025-05-04 01:00,25.7,Partly Cloudy ,84,5.0,1009.0,0,-6.712,108.5085
Bandung,2025-05-04 02:00,25.6,Patchy rain nearby,84,5.0,1009.0,100,-6.712,108.5085
Bandung,2025-05-04 03:00,25.5,Partly Cloudy ,84,4.0,1009.0,0,-6.712,108.5085
Bandung,2025-05-04 04:00,25.6,Partly Cloudy ,84,4.7,1008.0,0,-6.712,108.5085
Bandung,2025-05-04 05:00,25.6,Partly Cloudy ,84,5.4,1008.0,0,-6.712,108.5085
Bandung,2025-05-04 06:00,25.4,Patchy light drizzle,85,7.6,1009.0,100,-6.712,108.5085
Bandung,2025-05-04 07:00,25.4,Patchy rain nearby,86,7.2,1009.0,64,-6.712,108.5085
Bandung,2025-05-04 08:00,26.0,Patchy rain nearby,85,6.1,1010.0,84,-6.712,108.5085
Bandung,2025-05-04 09:00,27.0,Patchy rain nearby,80,6.8,1010.0,69,-6.712,108.5085
Bandung,2025-05-04 10:00,28.2,Partly Cloudy ,74,7.2,1010.0,0,-6.712,108.5085
Bandung,2025-05-04 11:00,29.1,Patchy light drizzle,71,9.4,1009.0,100,-6.712,108.5085
Bandung,2025-05-04 12:00,29.5,Patchy light drizzle,71,11.5,1009.0,100,-6.712,108.5085
Bandung,2025-05-04 13:00,29.6,Patchy rain nearby,70,11.5,1008.0,100,-6.712,108.5085
Bandung,2025-05-04 14:00,29.8,Patchy rain nearby,69,11.5,1007.0,100,-6.712,108.5085
Bandung,2025-05-04 15:00,29.7,Patchy light drizzle,68,12.2,1007.0,100,-6.712,108.5085
Bandung,2025-05-04 16:00,29.2,Patchy rain nearby,70,11.5,1007.0,100,-6.712,108.5085
Bandung,2025-05-04 17:00,28.7,Thundery outbreaks in nearby,72,10.1,1007.0,0,-6.712,108.5085
Bandung,2025-05-04 18:00,27.9,Patchy light drizzle,78,8.3,1007.0,100,-6.712,108.5085
Bandung,2025-05-04 19:00,26.6,Patchy light rain in area with thunder,83,6.8,1008.0,100,-6.712,108.5085
Bandung,2025-05-04 20:00,26.1,Patchy rain nearby,85,4.3,1009.0,100,-6.712,108.5085
Bandung,2025-05-04 21:00,26.1,Patchy rain nearby,85,5.0,1010.0,82,-6.712,108.5085
Bandung,2025-05-04 22:00,25.9,Patchy rain nearby,84,5.0,1010.0,100,-6.712,108.5085
Bandung,2025-05-04 23:00,25.7,Patchy rain nearby,84,5.4,1011.0,76,-6.712,108.5085
Bandung,2025-05-05 00:00,25.6,Clear ,84,5.4,1011.0,0,-6.712,108.5085
Bandung,2025-05-05 01:00,25.4,Patchy rain nearby,83,5.8,1010.0,81,-6.712,108.5085
Bandung,2025-05-05 02:00,25.3,Clear ,83,5.8,1010.0,0,-6.712,108.5085
Bandung,2025-05-05 03:00,25.2,Clear ,83,6.5,1009.0,0,-6.712,108.5085
Bandung,2025-05-05 04:00,25.0,Clear ,83,6.1,1009.0,0,-6.712,108.5085
Bandung,2025-05-05 05:00,24.9,Clear ,83,5.8,1009.0,0,-6.712,108.5085
Bandung,2025-05-05 06:00,24.8,Sunny,83,5.8,1009.0,0,-6.712,108.5085
Bandung,2025-05-05 07:00,24.9,Sunny,83,5.0,1010.0,0,-6.712,108.5085
Bandung,2025-05-05 08:00,26.3,Sunny,78,2.9,1011.0,0,-6.712,108.5085
Bandung,2025-05-05 09:00,27.5,Sunny,75,2.2,1011.0,0,-6.712,108.5085
Bandung,2025-05-05 10:00,28.5,Sunny,71,5.0,1011.0,0,-6.712,108.5085
Bandung,2025-05-05 11:00,29.3,Sunny,69,7.9,1011.0,0,-6.712,108.5085
Bandung,2025-05-05 12:00,29.9,Sunny,66,8.3,1010.0,0,-6.712,108.5085
Bandung,2025-05-05 13:00,30.5,Sunny,64,9.7,1009.0,0,-6.712,108.5085
Bandung,2025-05-05 14:00,30.7,Patchy rain nearby,63,11.2,1008.0,73,-6.712,108.5085
Bandung,2025-05-05 15:00,30.6,Patchy rain nearby,63,11.2,1007.0,100,-6.712,108.5085
Bandung,2025-05-05 16:00,30.1,Patchy rain nearby,65,11.5,1007.0,100,-6.712,108.5085
Bandung,2025-05-05 17:00,29.3,Sunny,68,10.1,1007.0,0,-6.712,108.5085
Bandung,2025-05-05 18:00,28.0,Clear ,75,8.6,1008.0,0,-6.712,108.5085
Bandung,2025-05-05 19:00,26.7,Clear ,80,7.6,1008.0,0,-6.712,108.5085
Bandung,2025-05-05 20:00,26.5,Clear ,80,7.6,1010.0,0,-6.712,108.5085
Bandung,2025-05-05 21:00,26.4,Clear ,80,7.2,1011.0,0,-6.712,108.5085
Bandung,2025-05-05 22:00,26.4,Clear ,81,7.9,1011.0,0,-6.712,108.5085
Bandung,2025-05-05 23:00,26.2,Clear ,81,7.6,1011.0,0,-6.712,108.5085
Bandung,2025-05-06 00:00,26.1,Clear ,81,6.8,1011.0,0,-6.712,108.5085
Bandung,2025-05-06 01:00,25.9,Clear ,81,6.8,1010.0,0,-6.712,108.5085
Bandung,2025-05-06 02:00,25.6,Clear ,82,6.1,1010.0,0,-6.712,108.5085
Bandung,2025-05-06 03:00,25.4,Clear ,82,5.8,1009.0,0,-6.712,108.5085
Bandung,2025-05-06 04:00,25.2,Clear ,83,5.0,1009.0,0,-6.712,108.5085
Bandung,2025-05-06 05:00,25.0,Clear ,83,5.8,1009.0,0,-6.712,108.5085
Bandung,2025-05-06 06:00,24.8,Sunny,82,5.4,1010.0,0,-6.712,108.5085
Bandung,2025-05-06 07:00,24.8,Sunny,83,4.7,1010.0,0,-6.712,108.5085
Bandung,2025-05-06 08:00,26.1,Sunny,79,4.3,1011.0,0,-6.712,108.5085
Bandung,2025-05-06 09:00,27.9,Sunny,71,2.5,1012.0,0,-6.712,108.5085
Bandung,2025-05-06 10:00,29.4,Sunny,65,0.7,1012.0,0,-6.712,108.5085
Bandung,2025-05-06 11:00,30.6,Sunny,60,4.7,1011.0,0,-6.712,108.5085
Bandung,2025-05-06 12:00,31.4,Patchy rain nearby,58,5.8,1010.0,64,-6.712,108.5085
Bandung,2025-05-06 13:00,31.9,Patchy rain nearby,57,8.3,1009.0,100,-6.712,108.5085
Bandung,2025-05-06 14:00,31.7,Patchy light drizzle,59,10.4,1008.0,100,-6.712,108.5085
Bandung,2025-05-06 15:00,30.6,Patchy rain nearby,65,9.7,1008.0,100,-6.712,108.5085
Bandung,2025-05-06 16:00,30.4,Patchy rain nearby,64,6.8,1007.0,100,-6.712,108.5085
Bandung,2025-05-06 17:00,29.6,Patchy rain nearby,69,6.5,1007.0,100,-6.712,108.5085
Bandung,2025-05-06 18:00,28.0,Patchy rain nearby,78,3.2,1008.0,100,-6.712,108.5085
Bandung,2025-05-06 19:00,27.0,Patchy rain nearby,81,1.4,1009.0,100,-6.712,108.5085
Bandung,2025-05-06 20:00,26.6,Patchy rain nearby,82,2.5,1010.0,100,-6.712,108.5085
Bandung,2025-05-06 21:00,26.4,Clear ,83,4.0,1011.0,0,-6.712,108.5085
Bandung,2025-05-06 22:00,26.2,Partly Cloudy ,83,4.3,1011.0,0,-6.712,108.5085
Bandung,2025-05-06 23:00,26.0,Patchy rain nearby,83,5.0,1011.0,100,-6.712,108.5085
Bandung,2025-05-07 00:00,25.8,Partly Cloudy ,83,4.3,1010.0,0,-6.712,108.5085
Bandung,2025-05-07 01:00,25.9,Clear ,82,5.0,1010.0,0,-6.712,108.5085
Bandung,2025-05-07 02:00,25.7,Partly Cloudy ,82,3.2,1009.0,0,-6.712,108.5085
Bandung,2025-05-07 03:00,25.5,Clear ,82,4.3,1008.0,0,-6.712,108.5085
Bandung,2025-05-07 04:00,25.2,Clear ,81,5.4,1008.0,0,-6.712,108.5085
Bandung,2025-05-07 05:00,25.1,Clear ,81,5.4,1008.0,0,-6.712,108.5085
Bandung,2025-05-07 06:00,25.0,Sunny,81,6.1,1009.0,0,-6.712,108.5085
Bandung,2025-05-07 07:00,24.9,Sunny,81,6.5,1009.0,0,-6.712,108.5085
Bandung,2025-05-07 08:00,26.2,Sunny,77,5.8,1010.0,0,-6.712,108.5085
Bandung,2025-05-07 09:00,27.9,Sunny,69,5.0,1010.0,0,-6.712,108.5085
Bandung,2025-05-07 10:00,29.4,Sunny,63,5.4,1010.0,0,-6.712,108.5085
Bandung,2025-05-07 11:00,30.6,Sunny,59,7.2,1010.0,0,-6.712,108.5085
Bandung,2025-05-07 12:00,31.2,Sunny,56,8.3,1009.0,0,-6.712,108.5085
Bandung,2025-05-07 13:00,31.2,Partly Cloudy ,58,11.2,1008.0,0,-6.712,108.5085
Bandung,2025-05-07 14:00,30.9,Patchy rain nearby,60,11.9,1007.0,60,-6.712,108.5085
Bandung,2025-05-07 15:00,30.8,Partly Cloudy ,60,9.4,1006.0,0,-6.712,108.5085
Bandung,2025-05-07 16:00,30.4,Patchy rain nearby,63,8.6,1006.0,100,-6.712,108.5085
Bandung,2025-05-07 17:00,30.0,Patchy rain nearby,66,5.8,1006.0,100,-6.712,108.5085
Bandung,2025-05-07 18:00,29.0,Patchy rain nearby,73,4.3,1007.0,100,-6.712,108.5085
Bandung,2025-05-07 19:00,27.2,Patchy rain nearby,78,3.6,1008.0,77,-6.712,108.5085
Bandung,2025-05-07 20:00,26.9,Patchy rain nearby,80,1.8,1009.0,100,-6.712,108.5085
Bandung,2025-05-07 21:00,26.5,Patchy rain nearby,81,2.9,1009.0,74,-6.712,108.5085
Bandung,2025-05-07 22:00,26.2,Patchy rain nearby,82,3.6,1010.0,63,-6.712,108.5085
Bandung,2025-05-07 23:00,25.9,Clear ,84,5.0,1009.0,0,-6.712,108.5085
Bandung,2025-05-08 00:00,25.6,Partly Cloudy ,84,4.7,1009.0,0,-6.712,108.5085
Bandung,2025-05-08 01:00,25.3,Partly Cloudy ,85,5.0,1009.0,0,-6.712,108.5085
Bandung,2025-05-08 02:00,25.2,Patchy rain nearby,84,6.1,1008.0,60,-6.712,108.5085
Bandung,2025-05-08 03:00,25.1,Patchy rain nearby,83,5.0,1008.0,87,-6.712,108.5085
Bandung,2025-05-08 04:00,24.9,Partly Cloudy ,83,4.7,1008.0,0,-6.712,108.5085
Bandung,2025-05-08 05:00,24.7,Partly Cloudy ,82,4.3,1008.0,0,-6.712,108.5085
Bandung,2025-05-08 06:00,24.7,Partly Cloudy ,82,4.7,1008.0,0,-6.712,108.5085
Bandung,2025-05-08 07:00,24.7,Partly Cloudy ,83,3.2,1009.0,0,-6.712,108.5085
Bandung,2025-05-08 08:00,25.9,Partly Cloudy ,78,3.2,1009.0,0,-6.712,108.5085
Bandung,2025-05-08 09:00,27.5,Partly Cloudy ,72,1.1,1010.0,0,-6.712,108.5085
Bandung,2025-05-08 10:00,29.0,Sunny,65,1.1,1010.0,0,-6.712,108.5085
Bandung,2025-05-08 11:00,30.1,Sunny,60,3.6,1009.0,0,-6.712,108.5085
Bandung,2025-05-08 12:00,30.8,Patchy rain nearby,58,7.9,1009.0,82,-6.712,108.5085
Bandung,2025-05-08 13:00,31.1,Patchy rain nearby,59,9.7,1008.0,100,-6.712,108.5085
Bandung,2025-05-08 14:00,30.3,Patchy light rain,64,11.9,1007.0,100,-6.712,108.5085
Bandung,2025-05-08 15:00,29.6,Light rain shower,67,9.0,1007.0,100,-6.712,108.5085
Bandung,2025-05-08 16:00,29.1,Patchy rain nearby,70,6.8,1007.0,100,-6.712,108.5085
Bandung,2025-05-08 17:00,27.9,Light rain shower,77,5.8,1007.0,100,-6.712,108.5085
Bandung,2025-05-08 18:00,27.1,Light rain shower,81,4.0,1008.0,100,-6.712,108.5085
Bandung,2025-05-08 19:00,26.6,Moderate or heavy rain shower,82,1.4,1008.0,100,-6.712,108.5085
Bandung,2025-05-08 20:00,26.0,Light rain shower,84,3.2,1009.0,100,-6.712,108.5085
Bandung,2025-05-08 21:00,25.9,Light rain shower,85,5.0,1010.0,100,-6.712,108.5085
Bandung,2025-05-08 22:00,25.7,Light rain shower,85,6.8,1010.0,100,-6.712,108.5085
Bandung,2025-05-08 23:00,25.6,Light rain shower,86,8.6,1011.0,100,-6.712,108.5085
Bandung,2025-05-09 00:00,25.3,Light rain shower,88,9.4,1010.0,100,-6.712,108.5085
Bandung,2025-05-09 01:00,25.0,Light rain shower,90,9.7,1010.0,100,-6.712,108.5085
Bandung,2025-05-09 02:00,24.7,Light rain shower,92,10.4,1009.0,100,-6.712,108.5085
Bandung,2025-05-09 03:00,24.9,Partly Cloudy ,89,8.3,1009.0,100,-6.712,108.5085
Bandung,2025-05-09 04:00,25.2,Light rain shower,86,6.5,1009.0,100,-6.712,108.5085
Bandung,2025-05-09 05:00,25.4,Partly Cloudy ,84,4.3,1008.0,0,-6.712,108.5085
Bandung,2025-05-09 06:00,25.6,Partly Cloudy ,83,4.0,1009.0,0,-6.712,108.5085
Bandung,2025-05-09 07:00,25.8,Partly Cloudy ,82,4.0,1010.0,0,-6.712,108.5085
Bandung,2025-05-09 08:00,26.0,Partly Cloudy ,81,3.6,1010.0,0,-6.712,108.5085
Bandung,2025-05-09 09:00,27.2,Partly Cloudy ,76,3.2,1010.0,0,-6.712,108.5085
Bandung,2025-05-09 10:00,28.4,Partly Cloudy ,70,2.9,1010.0,0,-6.712,108.5085
Bandung,2025-05-09 11:00,29.5,Partly Cloudy ,64,2.5,1010.0,0,-6.712,108.5085
Bandung,2025-05-09 12:00,30.0,Light rain shower,63,3.6,1009.0,100,-6.712,108.5085
Bandung,2025-05-09 13:00,30.4,Partly Cloudy ,62,4.7,1009.0,100,-6.712,108.5085
Bandung,2025-05-09 14:00,30.8,Light rain shower,61,5.8,1008.0,100,-6.712,108.5085
Bandung,2025-05-09 15:00,30.3,Light rain shower,63,4.7,1008.0,100,-6.712,108.5085
Bandung,2025-05-09 16:00,29.8,Light rain shower,66,3.2,1007.0,100,-6.712,108.5085
Bandung,2025-05-09 17:00,29.3,Light rain shower,68,2.2,1007.0,100,-6.712,108.5085
Bandung,2025-05-09 18:00,28.2,Patchy rain nearby,74,3.6,1008.0,100,-6.712,108.5085
Bandung,2025-05-09 19:00,27.1,Light rain shower,79,5.0,1009.0,100,-6.712,108.5085
Bandung,2025-05-09 20:00,26.0,Patchy rain nearby,84,6.5,1009.0,100,-6.712,108.5085
Bandung,2025-05-09 21:00,25.8,Clear ,84,6.8,1010.0,100,-6.712,108.5085
Bandung,2025-05-09 22:00,25.7,Patchy rain nearby,84,7.6,1010.0,30,-6.712,108.5085
Bandung,2025-05-09 23:00,25.5,Clear ,84,7.9,1010.0,0,-6.712,108.5085
Bandung,2025-05-10 00:00,25.4,Partly Cloudy ,84,7.2,1010.0,0,-6.712,108.5085
Bandung,2025-05-10 01:00,25.4,Clear ,84,6.5,1009.0,0,-6.712,108.5085
Bandung,2025-05-10 02:00,25.3,Partly Cloudy ,84,5.8,1009.0,0,-6.712,108.5085
Bandung,2025-05-10 03:00,25.2,Partly Cloudy ,84,6.1,1009.0,0,-6.712,108.5085
Bandung,2025-05-10 04:00,25.1,Partly Cloudy ,84,6.1,1009.0,0,-6.712,108.5085
Bandung,2025-05-10 05:00,25.0,Partly Cloudy ,84,6.5,1008.0,0,-6.712,108.5085
Bandung,2025-05-10 06:00,25.3,Sunny,83,6.1,1009.0,0,-6.712,108.5085
Bandung,2025-05-10 07:00,25.7,Partly Cloudy ,82,5.4,1009.0,0,-6.712,108.5085
Bandung,2025-05-10 08:00,26.0,Sunny,80,5.0,1009.0,0,-6.712,108.5085
Bandung,2025-05-10 09:00,27.3,Partly Cloudy ,75,4.3,1009.0,0,-6.712,108.5085
Bandung,2025-05-10 10:00,28.7,Sunny,70,4.0,1009.0,0,-6.712,108.5085
Bandung,2025-05-10 11:00,30.0,Partly Cloudy ,65,3.2,1009.0,0,-6.712,108.5085
Bandung,2025-05-10 12:00,30.0,Light rain shower,66,5.0,1008.0,100,-6.712,108.5085
Bandung,2025-05-10 13:00,30.1,Partly Cloudy ,67,7.2,1007.0,100,-6.712,108.5085
Bandung,2025-05-10 14:00,30.1,Light rain shower,68,9.0,1006.0,100,-6.712,108.5085
Bandung,2025-05-10 15:00,29.7,Moderate or heavy rain shower,70,7.2,1006.0,100,-6.712,108.5085
Bandung,2025-05-10 16:00,29.2,Light rain shower,73,5.8,1006.0,100,-6.712,108.5085
Bandung,2025-05-10 17:00,28.8,Moderate or heavy rain shower,75,4.0,1006.0,100,-6.712,108.5085
Bandung,2025-05-10 18:00,28.0,Patchy rain nearby,78,4.0,1007.0,100,-6.712,108.5085
Bandung,2025-05-10 19:00,27.2,Moderate or heavy rain shower,81,3.6,1008.0,100,-6.712,108.5085
Bandung,2025-05-10 20:00,26.3,Patchy rain nearby,83,3.6,1008.0,100,-6.712,108.5085
Bandung,2025-05-10 21:00,26.0,Patchy rain nearby,84,4.3,1009.0,100,-6.712,108.5085
Bandung,2025-05-10 22:00,25.7,Patchy rain nearby,86,4.7,1009.0,100,-6.712,108.5085
Bandung,2025-05-10 23:00,25.3,Patchy rain nearby,87,5.4,1010.0,100,-6.712,108.5085
Medan,2025-05-04 00:00,23.5,Light rain,98,6.8,1011.0,100,3.5833,98.6667
Medan,2025-05-04 01:00,23.4,Light rain shower,98,6.5,1010.0,100,3.5833,98.6667
Medan,2025-05-04 02:00,23.2,Patchy light drizzle,98,4.7,1009.0,100,3.5833,98.6667
Medan,2025-05-04 03:00,23.1,Patchy light drizzle,97,3.2,1008.0,100,3.5833,98.6667
Medan,2025-05-04 04:00,23.0,Patchy light drizzle,97,3.2,1008.0,100,3.5833,98.6667
Medan,2025-05-04 05:00,22.9,Patchy light drizzle,97,4.3,1008.0,100,3.5833,98.6667
Medan,2025-05-04 06:00,22.9,Light drizzle,98,5.4,1008.0,100,3.5833,98.6667
Medan,2025-05-04 07:00,22.9,Fog,98,5.8,1008.0,100,3.5833,98.6667
Medan,2025-05-04 08:00,23.0,Fog,97,4.0,1008.0,100,3.5833,98.6667
Medan,2025-05-04 09:00,23.6,Mist,96,4.3,1009.0,73,3.5833,98.6667
Medan,2025-05-04 10:00,24.2,Mist,94,6.8,1010.0,78,3.5833,98.6667
Medan,2025-05-04 11:00,29.3,Partly cloudy,79,6.1,1009.0,79,3.5833,98.6667
Medan,2025-05-04 12:00,25.9,Patchy light drizzle,86,5.4,1010.0,100,3.5833,98.6667
Medan,2025-05-04 13:00,27.5,Light rain shower,77,5.0,1010.0,100,3.5833,98.6667
Medan,2025-05-04 14:00,27.3,Patchy light rain,81,7.6,1009.0,100,3.5833,98.6667
Medan,2025-05-04 15:00,27.1,Patchy rain nearby,82,8.3,1008.0,100,3.5833,98.6667
Medan,2025-05-04 16:00,27.0,Light rain shower,82,7.9,1008.0,100,3.5833,98.6667
Medan,2025-05-04 17:00,26.9,Light rain shower,82,6.5,1007.0,100,3.5833,98.6667
Medan,2025-05-04 18:00,26.1,Light rain shower,85,4.7,1008.0,100,3.5833,98.6667
Medan,2025-05-04 19:00,24.8,Patchy rain nearby,88,1.4,1008.0,65,3.5833,98.6667
Medan,2025-05-04 20:00,24.5,Patchy rain nearby,89,0.7,1009.0,72,3.5833,98.6667
Medan,2025-05-04 21:00,24.3,Partly Cloudy ,90,1.4,1009.0,0,3.5833,98.6667
Medan,2025-05-04 22:00,24.2,Partly Cloudy ,90,1.1,1010.0,0,3.5833,98.6667
Medan,2025-05-04 23:00,24.1,Partly Cloudy ,90,1.4,1011.0,0,3.5833,98.6667
Medan,2025-05-05 00:00,23.9,Clear ,91,2.5,1011.0,0,3.5833,98.6667
